	variable	value	class
3426	XG3	0.966	Severe covid
3427	XG3	1.432	Severe covid
3428	XG3	1.198	Severe covid
3429	XG3	1.157	Severe covid
3430	XG3	1.061	Severe covid
3431	XG3	1.009	Severe covid
3432	XG3	1.001	Severe covid
3433	XG3	1.025	Severe covid
3434	XG3	1.438	Severe covid
3435	XG3	0.579	Severe covid
3436	XG3	0.446	Severe covid
3437	XG3	1.038	Severe covid
3438	XG3	1.215	Severe covid
3439	XG3	1.378	Severe covid
3440	XG3	0.965	Severe covid
3441	XG3	0.799	Severe covid
3442	XG3	1.166	Severe covid
3443	XG3	1.338	Severe covid
3444	XG3	0.912	Severe covid
3445	XG3	1.294	Severe covid
3446	XG3	1.011	Severe covid
3447	XG3	0.744	Severe covid
3448	XG3	0.935	Severe covid
3449	XG3	1.084	Severe covid
3450	XG3	0.669	Severe covid
3451	XG3	1.094	Severe covid
3452	XG3	1.07	Severe covid
3453	XG3	0.713	Severe covid
3454	XG3	0.961	Severe covid
3455	XG3	0.921	Severe covid
3456	XG3	0.747	Severe covid
3457	XG3	0.666	Severe covid
3458	XG3	0.718	Severe covid
3459	XG3	2.052	Severe covid
3460	XG3	0.767	Severe covid
3461	XG3	0.543	Severe covid
3462	XG3	0.744	Severe covid
3463	XG3	0.978	Severe covid
3464	XG3	0.813	Severe covid
3465	XG3	0.826	Severe covid
3466	XG3	0.853	Severe covid
3467	XG3	1.157	Severe covid
3468	XG3	1.312	Severe covid
3469	XG3	0.738	Severe covid
3470	XG3	0.987	Severe covid
3471	XG3	1.535	Severe covid
3472	XG3	0.581	Severe covid
3473	XG3	0.992	Severe covid
3474	XG3	0.757	Severe covid
3475	XG3	0.948	Severe covid
3476	XG3	0.783	Severe covid
3477	XG3	0.875	Severe covid
3478	XG3	0.669	Severe covid
3479	XG3	0.835	Severe covid
3480	XG3	0.93	Severe covid
3481	XG3	0.893	Severe covid
3482	XG3	0.828	Severe covid
3483	XG3	0.695	Severe covid
3484	XG3	0.846	Severe covid
3485	XG3	0.785	Severe covid
3486	XG3	1.265	Severe covid
3487	XG3	0.538	Severe covid
3488	XG3	0.465	Severe covid
3489	XG3	0.0	Severe covid
3490	XG3	0.702	Severe covid
3491	XG3	0.676	Severe covid
3492	XG3	0.864	Severe covid
3493	XG3	0.843	Severe covid
3494	XG3	1.117	Severe covid
3495	XG3	0.837	Severe covid
3496	XG3	0.642	Severe covid
3497	XG3	0.495	Severe covid
3498	XG3	0.383	Severe covid
3499	XG3	2.57	Severe covid
3500	XG3	1.575	Severe covid
3501	XG3	0.984	Severe covid
3502	XG3	1.038	Severe covid
3503	XG3	0.926	Severe covid
3504	XG3	1.648	Severe covid
3505	XG3	0.874	Severe covid
3506	XG3	1.454	Severe covid
3507	XG3	0.805	Severe covid
3508	XG3	0.86	Severe covid
3509	XG3	1.027	Severe covid
3510	XG3	1.591	Severe covid
3511	XG3	0.926	Severe covid
3512	XG3	0.817	Severe covid
3513	XG3	0.94	Severe covid
3514	XG3	1.1	Severe covid
3515	XG3	0.827	Severe covid
3516	XG3	0.882	Severe covid
3517	XG3	0.859	Severe covid
3518	XG3	0.838	Severe covid
3519	XG3	0.632	Severe covid
3520	XG3	1.075	Severe covid
3521	XG3	0.84	Severe covid
3522	XG3	1.222	Severe covid
3523	XG3	1.067	Severe covid
3524	XG3	0.93	Severe covid
3525	XG3	1.237	Severe covid
3526	XG3	1.19	Severe covid
3527	XG3	0.99	Severe covid
3528	XG3	0.993	Severe covid
3529	XG3	0.922	Severe covid
3530	XG3	0.893	Severe covid
3531	XG3	1.245	Severe covid
3532	XG3	0.892	Severe covid
3533	XG3	0.836	Severe covid
3534	XG3	0.837	Severe covid
3535	XG3	0.481	Severe covid
3536	XG3	0.849	Severe covid
3537	XG3	0.656	Severe covid
3538	XG3	0.873	Severe covid
3539	XG3	0.999	Severe covid
3540	XG3	0.927	Severe covid
3541	XG3	0.962	Severe covid
3542	XG3	0.0	Severe covid
3543	XG3	0.789	Severe covid
3544	XG3	0.971	Severe covid
3545	XG3	0.948	Severe covid
3546	XG3	1.384	Severe covid
3547	XG3	0.62	Severe covid
3548	XG3	0.808	Severe covid
3549	XG3	0.804	Severe covid
3550	XG3	1.285	Severe covid
3551	XG3	1.074	Severe covid
3552	XG3	0.991	Severe covid
3553	XG3	0.0	Severe covid
3554	XG3	0.87	Severe covid
3555	XG3	0.943	Severe covid
3556	XG3	0.583	Severe covid
3557	XG3	1.167	Severe covid
3558	XG3	1.044	Severe covid
3559	XG3	0.0	Severe covid
3560	XG3	0.911	Severe covid
3561	XG3	1.022	Severe covid
3562	XG3	0.804	Severe covid
3563	XG3	0.984	Severe covid
3564	XG3	0.96	Severe covid
3565	XG3	1.288	Severe covid
3566	XG3	0.677	Severe covid
3567	XG3	0.68	Severe covid
3568	XG3	1.662	Severe covid
3569	XG3	0.614	Severe covid
3570	XG3	0.0	Severe covid
3571	XG3	0.938	Severe covid
3572	XG3	1.068	Severe covid
3573	XG3	1.045	Severe covid
3574	XG3	0.797	Severe covid
3575	XG3	0.778	Severe covid
3576	XG3	0.607	Severe covid
3577	XG3	1.222	Severe covid
3578	XG3	1.194	Severe covid
3579	XG3	0.885	Severe covid
3580	XG3	1.098	Severe covid
3581	XG3	0.854	Severe covid
3582	XG3	0.756	Severe covid
3583	XG3	0.824	Severe covid
3584	XG3	0.0	Severe covid
3585	XG3	0.839	Severe covid
3586	XG3	1.089	Severe covid
3587	XG3	0.714	Severe covid
3588	XG3	1.061	Severe covid
3589	XG3	0.0	Severe covid
3590	XG3	1.157	Severe covid
3591	XG3	0.842	Severe covid
3592	XG3	0.592	Severe covid
3593	XG3	0.841	Severe covid
3594	XG3	0.966	Severe covid
3595	XG3	0.0	Severe covid
3596	XG3	0.847	Severe covid
3597	XG3	0.564	Severe covid
3598	XG3	1.18	Severe covid
3599	XG3	1.032	Severe covid
3600	XG3	0.735	Severe covid
3601	XG3	0.0	Severe covid
3602	XG3	1.036	Severe covid
3603	XG3	1.042	Severe covid
3604	XG3	0.73	Severe covid
3605	XG3	0.71	Severe covid
3606	XG3	0.0	Severe covid
3607	XG3	0.0	Severe covid
3608	XG3	0.794	Severe covid
3609	XG3	1.005	Severe covid
3610	XG3	0.814	Severe covid
3611	XG3	0.0	Severe covid
3612	XG3	1.867	Severe covid
3613	XG3	2.302	Severe covid
3614	XG3	0.0	Severe covid
3615	XG3	2.09	Severe covid
3616	XG3	1.583	Severe covid
3617	XG3	0.741	Severe covid
3618	XG3	0.845	Severe covid
3619	XG3	0.762	Severe covid
3620	XG3	0.756	Severe covid
3621	XG3	0.844	Severe covid
3622	XG3	0.969	Severe covid
3623	XG3	0.774	Severe covid
3624	XG3	0.752	Severe covid
3625	XG3	1.525	Severe covid
3626	XG3	0.727	Severe covid
3627	XG3	0.621	Severe covid
3628	XG3	0.913	Severe covid
3629	XG3	0.754	Severe covid
3630	XG3	0.518	Severe covid
3631	XG3	1.086	Severe covid
3632	XG3	0.0	Severe covid
3633	XG3	0.0	Severe covid
3634	XG3	0.697	Severe covid
3635	XG3	0.906	Severe covid
3636	XG3	0.794	Severe covid
3637	XG3	1.062	Severe covid
3638	XG3	1.065	Severe covid
3639	XG3	0.0	Severe covid
3640	XG3	0.549	Severe covid
3641	XG3	0.971	Severe covid
3642	XG3	1.037	Severe covid
3643	XG3	1.061	Severe covid
3644	XG3	0.901	Severe covid
3645	XG3	0.0	Severe covid
3646	XG3	0.788	Severe covid
3647	XG3	0.876	Severe covid
3648	XG3	1.361	Severe covid
3649	XG3	1.136	Severe covid
3650	XG3	0.683	Severe covid
3651	XG3	0.792	Severe covid
3652	XG3	1.358	Severe covid
3653	XG3	0.0	Severe covid
3654	XG3	0.896	Severe covid
3655	XG3	1.021	Severe covid
3656	XG3	1.112	Severe covid
3657	XG3	0.873	Severe covid
3658	XG3	0.595	Severe covid
3659	XG3	0.0	Severe covid
3660	XG3	0.96	Severe covid
3661	XG3	0.788	Severe covid
3662	XG3	1.111	Severe covid
3663	XG3	0.528	Severe covid
3664	XG3	0.973	Severe covid
3665	XG3	1.008	Severe covid
3666	XG3	1.083	Severe covid
3667	XG3	0.0	Severe covid
3668	XG3	0.622	Severe covid
3669	XG3	1.005	Severe covid
3670	XG3	0.0	Severe covid
3671	XG3	0.706	Severe covid
3672	XG3	0.994	Severe covid
3673	XG3	0.707	Severe covid
3674	XG3	1.001	Severe covid
3675	XG3	1.022	Severe covid
3676	XG3	0.835	Severe covid
3677	XG3	0.842	Severe covid
3678	XG3	0.891	Severe covid
3679	XG3	1.743	Severe covid
3680	XG3	1.151	Severe covid
3681	XG3	1.07	Severe covid
3682	XG3	1.372	Severe covid
3683	XG3	0.871	Severe covid
3684	XG3	0.984	Severe covid
3685	XG3	1.018	Severe covid
3686	XG3	1.147	Severe covid
3687	XG3	0.939	Severe covid
3688	XG3	1.141	Severe covid
3689	XG3	0.0	Severe covid
3690	XG3	0.377	Severe covid
3691	XG3	0.535	Severe covid
3692	XG3	0.69	Severe covid
3693	XG3	0.899	Severe covid
3694	XG3	1.043	Severe covid
3695	XG3	1.263	Severe covid
3696	XG3	1.015	Severe covid
3697	XG3	0.841	Severe covid
3698	XG3	1.484	Severe covid
3699	XG3	0.92	Severe covid
3700	XG3	1.054	Severe covid
3701	XG3	0.825	Severe covid
3702	XG3	0.991	Severe covid
3703	XG3	1.217	Severe covid
3704	XG3	0.685	Severe covid
3705	XG3	0.0	Severe covid
3706	XG3	1.414	Severe covid
3707	XG3	1.385	Severe covid
3708	XG3	0.823	Severe covid
3709	XG3	0.533	Severe covid
3710	XG3	1.096	Severe covid
3711	XG3	0.0	Severe covid
3712	XG3	0.866	Severe covid
3713	XG3	0.827	Severe covid
3714	XG3	1.109	Severe covid
3715	XG3	0.899	Severe covid
3716	XG3	1.103	Severe covid
3717	XG3	0.893	Severe covid
3718	XG3	0.849	Severe covid
3719	XG3	0.942	Severe covid
3720	XG3	0.81	Severe covid
3721	XG3	0.64	Severe covid
3722	XG3	0.0	Severe covid
3723	XG3	0.917	Severe covid
3724	XG3	0.278	Severe covid
3725	XG3	0.893	Severe covid
3726	XG3	0.703	Severe covid
3727	XG3	0.422	Severe covid
3728	XG3	0.0	Severe covid
3729	XG3	0.0	Severe covid
3730	XG3	0.374	Severe covid
3731	XG3	0.79	Severe covid
3732	XG3	0.0	Severe covid
3733	XG3	0.0	Severe covid
3734	XG3	0.745	Severe covid
3735	XG3	0.538	Severe covid
3736	XG3	0.756	Severe covid
3737	XG3	0.662	Severe covid
3738	XG3	0.916	Severe covid
3739	XG3	1.134	Severe covid
3740	XG3	1.208	Severe covid
3741	XG3	1.086	Severe covid
3742	XG3	0.284	Severe covid
3743	XG3	1.645	Severe covid
3744	XG3	0.908	Severe covid
3745	XG3	0.801	Severe covid
3746	XG3	0.794	Severe covid
3747	XG3	0.95	Severe covid
3748	XG3	0.557	Severe covid
3749	XG3	1.136	Severe covid
3750	XG3	0.958	Severe covid
3751	XG3	0.404	Severe covid
3752	XG3	0.0	Severe covid
3753	XG3	1.29	Severe covid
3754	XG3	0.645	Severe covid
3755	XG3	0.846	Severe covid
3756	XG3	1.139	Severe covid
3757	XG3	0.967	Severe covid
3758	XG3	1.054	Severe covid
3759	XG3	0.747	Severe covid
3760	XG3	0.878	Severe covid
3761	XG3	1.181	Severe covid
3762	XG3	0.951	Severe covid
3763	XG3	1.112	Severe covid
3764	XG3	1.159	Severe covid
3765	XG3	1.084	Severe covid
3766	XG3	0.796	Severe covid
3767	XG3	0.814	Severe covid
3768	XG3	0.914	Severe covid
3769	XG3	0.0	Severe covid
3770	XG3	0.963	Severe covid
3771	XG3	0.699	Severe covid
3772	XG3	0.624	Severe covid
3773	XG3	0.799	Severe covid
3774	XG3	0.96	Severe covid
3775	XG3	0.585	Severe covid
3776	XG3	1.289	Severe covid
3777	XG3	0.878	Severe covid
3778	XG3	0.948	Severe covid
3779	XG3	1.407	Severe covid
3780	XG3	1.19	Severe covid
3781	XG3	1.214	Severe covid
3782	XG3	0.0	Severe covid
3783	XG3	0.0	Severe covid
3784	XG3	0.566	Severe covid
3785	XG3	0.519	Severe covid
3786	XG3	0.799	Severe covid
3787	XG3	0.0	Severe covid
3788	XG3	0.458	Severe covid
3789	XG3	0.0	Severe covid
3790	XG3	0.905	Severe covid
3791	XG3	0.863	Severe covid
3792	XG3	0.0	Severe covid
3793	XG3	0.543	Severe covid
3794	XG3	0.914	Severe covid
3795	XG3	0.597	Severe covid
3796	XG3	0.0	Severe covid
3797	XG3	0.649	Severe covid
3798	XG3	0.774	Severe covid
3799	XG3	0.526	Severe covid
3800	XG3	0.444	Severe covid
3801	XG3	0.0	Severe covid
3802	XG3	0.445	Severe covid
3803	XG3	0.533	Severe covid
3804	XG3	0.973	Severe covid
3805	XG3	0.77	Severe covid
3806	XG3	0.371	Severe covid
3807	XG3	0.0	Severe covid
3808	XG3	0.593	Severe covid
3809	XG3	1.136	Severe covid
3810	XG3	0.981	Severe covid
3811	XG3	1.197	Severe covid
3812	XG3	0.0	Severe covid
3813	XG3	1.517	Severe covid
3814	XG3	1.054	Severe covid
3815	XG3	1.435	Severe covid
3816	XG3	0.939	Severe covid
3817	XG3	1.603	Severe covid
3818	XG3	0.0	Severe covid
3819	XG3	1.033	Severe covid
3820	XG3	0.913	Severe covid
3821	XG3	0.0	Severe covid
3822	XG3	0.996	Severe covid
3823	XG3	0.0	Severe covid
3824	XG3	0.866	Severe covid
3825	XG3	0.774	Severe covid
3826	XG3	1.035	Severe covid
3827	XG3	1.038	Severe covid
3828	XG3	1.059	Severe covid
3829	XG3	0.904	Severe covid
3830	XG3	1.133	Severe covid
3831	XG3	0.957	Severe covid
3832	XG3	0.721	Severe covid
3833	XG3	0.795	Severe covid
3834	XG3	1.074	Severe covid
3835	XG3	0.903	Severe covid
3836	XG3	1.268	Severe covid
3837	XG3	0.772	Severe covid
3838	XG3	0.966	Severe covid
3839	XG3	0.843	Severe covid
3840	XG3	0.804	Severe covid
3841	XG3	1.015	Severe covid
3842	XG3	0.833	Severe covid
3843	XG3	0.804	Severe covid
3844	XG3	1.195	Severe covid
3845	XG3	1.08	Severe covid
3846	XG3	0.72	Severe covid
3847	XG3	0.76	Severe covid
3848	XG3	0.942	Severe covid
3849	XG3	0.716	Severe covid
3850	XG3	0.684	Severe covid
3851	XG3	0.978	Severe covid
3852	XG3	0.893	Severe covid
3853	XG3	0.746	Severe covid
3854	XG3	0.0	Severe covid
3855	XG3	1.143	Severe covid
3856	XG3	1.118	Severe covid
3857	XG3	0.0	Severe covid
3858	XG3	1.155	Severe covid
3859	XG3	1.095	Severe covid
3860	XG3	0.832	Severe covid
3861	XG3	0.0	Severe covid
3862	XG3	0.0	Severe covid
3863	XG3	0.0	Severe covid
3864	XG3	0.969	Severe covid
3865	XG3	1.798	Severe covid
3866	XG3	0.0	Severe covid
3867	XG3	0.0	Severe covid
3868	XG3	1.822	Severe covid
3869	XG3	0.86	Severe covid
3870	XG3	0.863	Severe covid
3871	XG3	0.856	Severe covid
3872	XG3	0.818	Severe covid
3873	XG3	1.015	Severe covid
3874	XG3	0.758	Severe covid
3875	XG3	0.97	Severe covid
3876	XG3	0.717	Severe covid
3877	XG3	0.886	Severe covid
3878	XG3	0.0	Severe covid
3879	XG3	1.212	Severe covid
3880	XG3	0.758	Severe covid
3881	XG3	1.346	Severe covid
3882	XG3	0.0	Severe covid
3883	XG3	0.795	Severe covid
3884	XG3	0.883	Severe covid
3885	XG3	0.549	Severe covid
3886	XG3	0.837	Severe covid
3887	XG3	0.98	Severe covid
3888	XG3	0.0	Severe covid
3889	XG3	0.0	Severe covid
3890	XG3	0.646	Severe covid
3891	XG3	0.0	Severe covid
3892	XG3	1.619	Severe covid
3893	XG3	1.113	Severe covid
3894	XG3	0.0	Severe covid
3895	XG3	0.0	Severe covid
3896	XG3	0.715	Severe covid
3897	XG3	0.989	Severe covid
3898	XG3	1.011	Severe covid
3899	XG3	1.656	Severe covid
3900	XG3	0.687	Severe covid
3901	XG3	1.098	Severe covid
3902	XG3	1.004	Severe covid
3903	XG3	0.993	Severe covid
3904	XG3	1.317	Severe covid
3905	XG3	1.734	Severe covid
3906	XG3	0.0	Severe covid
3907	XG3	0.946	Severe covid
3908	XG3	0.863	Severe covid
3909	XG3	0.838	Severe covid
3910	XG3	0.879	Severe covid
3911	XG3	0.793	Severe covid
3912	XG3	0.944	Severe covid
3913	XG3	1.261	Severe covid
3914	XG3	0.0	Severe covid
3915	XG3	0.936	Severe covid
3916	XG3	0.0	Severe covid
3917	XG3	0.917	Severe covid
3918	XG3	1.115	Severe covid
3919	XG3	0.945	Severe covid
3920	XG3	0.669	Severe covid
3921	XG3	1.121	Severe covid
3922	XG3	1.055	Severe covid
3923	XG3	0.651	Severe covid
3924	XG3	0.0	Severe covid
3925	XG3	0.862	Severe covid
3926	XG3	1.018	Severe covid
3927	XG3	0.894	Severe covid
3928	XG3	0.871	Severe covid
3929	XG3	0.0	Severe covid
3930	XG3	0.748	Severe covid
3931	XG3	0.0	Severe covid
3932	XG3	0.68	Severe covid
3933	XG3	0.849	Severe covid
3934	XG3	0.97	Severe covid
3935	XG3	1.244	Severe covid
3936	XG3	1.459	Severe covid
3937	XG3	1.059	Severe covid
3938	XG3	0.871	Severe covid
3939	XG3	0.847	Severe covid
3940	XG3	0.0	Severe covid
3941	XG3	0.0	Severe covid
3942	XG3	0.781	Severe covid
3943	XG3	1.09	Severe covid
3944	XG3	0.0	Severe covid
3945	XG3	1.097	Severe covid
3946	XG3	0.88	Severe covid
3947	XG3	0.0	Severe covid
3948	XG3	1.0	Severe covid
3949	XG3	0.983	Severe covid
3950	XG3	0.861	Severe covid
3951	XG3	0.8	Severe covid
3952	XG3	0.782	Severe covid
3953	XG3	0.853	Severe covid
3954	XG3	1.087	Severe covid
3955	XG3	0.735	Severe covid
3956	XG3	0.883	Severe covid
3957	XG3	1.231	Severe covid
3958	XG3	0.808	Severe covid
3959	XG3	0.0	Severe covid
3960	XG3	1.04	Severe covid
3961	XG3	0.0	Severe covid
3962	XG3	0.74	Severe covid
3963	XG3	1.153	Severe covid
3964	XG3	1.367	Severe covid
3965	XG3	0.587	Severe covid
3966	XG3	0.836	Severe covid
3967	XG3	0.941	Severe covid
3968	XG3	0.913	Severe covid
3969	XG3	21.605593001836578	Severe covid
3970	XG3	15.038344003780756	Severe covid
3971	XG3	22.09898125548574	Severe covid
3972	XG3	17.638331172106614	Severe covid
3973	XG3	20.17381252898754	Severe covid
3974	XG3	18.46664445934795	Severe covid
3975	XG3	14.269126679149418	Severe covid
3976	XG3	22.789535435920786	Severe covid
3977	XG3	17.265941907589234	Severe covid
3978	XG3	20.79600177137658	Severe covid
3979	XG3	17.84098925944812	Severe covid
3980	XG3	17.20436576718859	Severe covid
3981	XG3	18.175590817798092	Severe covid
3982	XG3	18.998658513904786	Severe covid
3983	XG3	23.17921085654428	Severe covid
3984	XG3	29.261987138755238	Severe covid
3985	XG3	24.356658424884714	Severe covid
3986	XG3	17.670922334879144	Severe covid
3987	XG3	16.538802759389693	Severe covid
3988	XG3	19.94755249173759	Severe covid
3989	XG3	23.178591153296942	Severe covid
3990	XG3	21.550561857785343	Severe covid
3991	XG3	20.514256311596537	Severe covid
3992	XG3	26.786757787241015	Severe covid
3993	XG3	19.541895154689822	Severe covid
3994	XG3	17.48682974418625	Severe covid
3995	XG3	22.99373450109193	Severe covid
3996	XG3	25.258219090955354	Severe covid
3997	XG3	22.949428137299968	Severe covid
3998	XG3	22.677535348465177	Severe covid
3999	XG3	19.51003878319611	Severe covid
4000	XG3	17.764075028731035	Severe covid
4001	XG3	25.887123165753938	Severe covid
4002	XG3	19.963111803642565	Severe covid
4003	XG3	18.423681584030437	Severe covid
4004	XG3	20.770300235401173	Severe covid
4005	XG3	26.01490092308923	Severe covid
4006	XG3	25.4713238192812	Severe covid
4007	XG3	28.066462390740043	Severe covid
4008	XG3	19.194332594783667	Severe covid
4009	XG3	20.183915192439372	Severe covid
4010	XG3	29.871977127185733	Severe covid
4011	XG3	16.893082533403874	Severe covid
4012	XG3	19.00566463598604	Severe covid
4013	XG3	18.581356221869726	Severe covid
4014	XG3	26.54139715339025	Severe covid
4015	XG3	26.241591174830003	Severe covid
4016	XG3	21.69010755643477	Severe covid
4017	XG3	23.135672498164165	Severe covid
4018	XG3	28.17259765711373	Severe covid
4019	XG3	27.826052073602778	Severe covid
4020	XG3	25.3871217366142	Severe covid
4021	XG3	15.750718025667581	Severe covid
4022	XG3	21.1884380802256	Severe covid
4023	XG3	21.31874552219874	Severe covid
4024	XG3	28.524604482083944	Severe covid
4025	XG3	15.626968263029193	Severe covid
4026	XG3	19.582491862108558	Severe covid
4027	XG3	17.355628409996203	Severe covid
4028	XG3	15.678024844388364	Severe covid
4029	XG3	14.315481561901764	Severe covid
4030	XG3	16.369369569498165	Severe covid
4031	XG3	16.36309097811269	Severe covid
4032	XG3	14.989536903954665	Severe covid
4033	XG3	18.111150478959413	Severe covid
4034	XG3	18.35551106555489	Severe covid
4035	XG3	16.455564397109796	Severe covid
4036	XG3	17.96016901521715	Severe covid
4037	XG3	15.68304000449565	Severe covid
4038	XG3	14.811488666532417	Severe covid
4039	XG3	21.79711934085429	Severe covid
4040	XG3	16.050586861289748	Severe covid
4041	XG3	20.044361598636122	Severe covid
4042	XG3	22.634736505989416	Severe covid
4043	XG3	21.414813603490483	Severe covid
4044	XG3	17.56497327383847	Severe covid
4045	XG3	16.970634036698982	Severe covid
4046	XG3	22.54795779258036	Severe covid
4047	XG3	22.675429143905724	Severe covid
4048	XG3	22.12644374943052	Severe covid
4049	XG3	17.80589232823497	Severe covid
4050	XG3	30.44773882292849	Severe covid
4051	XG3	22.50095587877947	Severe covid
4052	XG3	19.093022410794116	Severe covid
4053	XG3	16.646041272432974	Severe covid
